TRACT,ZIP
36027190401,12524
36027190401,12590
36027190402,12524
36027190402,12590
36027190402,12533
36027200001,12545
36027200001,12578
36027200001,12585
36027200001,12592
36027200001,12514
36027200001,12522
36027200002,12545
36027210101,12508
36027210201,12508
36027210201,12590
36027210301,12508
36027220100,12601
36027220201,12602
36027220201,12601
36027220300,12601
36027220700,12601
36027220801,12603
36027220801,12601
36027220901,12601
36027220901,12603
36027221001,12601
36027221001,12603
36027221100,12603
36027221100,12601
36027300000,12590
36027410000,12603
36027410000,12604
36027610000,12582
36027640002,12508
36027640002,12524
36029000110,14203
36029000110,14218
36029000110,14220
36029000200,14220
36029000500,14220
36029000500,14204
36029000500,14210
36029000500,14203
36029000600,14220
36029000600,14218
36029000700,14220
36029000700,14218
36029000800,14220
36029000900,14220
36029001000,14218
36029001000,14220
36029001000,14210
36029001100,14210
36029001100,14220
36029001402,14204
36029001402,14206
36029001402,14210
36029001402,14203
36029001500,14206
36029001500,14210
36029001500,14204
36029001500,14212
36029001600,14240
36029001600,14212
36029001600,14206
36029001700,14206
36029001700,14210
36029001700,14276
36029001900,14206
36029002300,14206
36029002400,14206
36029002400,14212
36029002502,14204
36029002502,14203
36029002702,14211
36029002702,14212
36029002800,14212
36029002800,14211
36029002900,14211
36029003000,14211
36029003000,14212
36029003100,14204
36029003100,14263
36029003100,14211
36029003100,14203
36029003100,14208
36029003100,14209
36029003301,14208
36029003302,14208
36029003400,14214
36029003400,14211
36029003400,14215
36029003500,14211
36029003600,14215
36029003600,14211
36029003700,14215
36029003700,14211
36029003800,14215
36029003800,14211
36029003800,14225
36029003901,14215
36029003901,14214
36029004001,14214
36029004001,14215
36029004100,14215
36029004200,14215
36029004300,14215
36029004401,14215
36029004402,14215
36029004500,14216
36029004500,14214
36029004601,14214
36029004601,14216
36029004601,14223
36029004601,14226
36029004602,14214
36029004602,14226
36029004602,14215
36029004700,14214
36029004700,14215
36029004800,14214
36029004800,14216
36029004900,14216
36029005000,14216
36029005000,14207
36029005100,14223
36029005100,14216
36029005201,14216
36029005201,14208
36029005201,14214
36029005202,14208
36029005202,14214
36029005300,14208
36029005300,14209
36029005300,14214
36029005300,14216
36029005400,14207
36029005400,14216
36029005500,14207
36029005500,14213
36029005600,14216
36029005600,14207
36029005700,14207
36029005801,14207
36029005802,14207
36029005900,14207
36029006100,14213
36029006201,14213
36029006201,14222
36029006301,14222
36029006301,14213
36029006302,14209
36029006302,14222
36029006501,14213
36029006501,14222
36029006601,14222
36029006601,14213
36029006602,14222
36029006602,14209
36029006701,14222
36029006701,14201
36029006701,14213
36029006702,14201
36029006702,14202
36029006702,14209
36029006702,14222
36029006800,14201
36029006800,14202
36029006901,14213
36029006902,14222
36029006902,14201
36029006902,14213
36029007000,14213
36029007000,14201
36029007101,14201
36029007102,14201
36029007102,14202
36029007202,14202
36029007302,14072
36029007303,14072
36029007304,14072
36029007600,14150
36029007700,14150
36029007700,14151
36029007800,14150
36029007901,14150
36029007902,14150
36029007903,14150
36029007903,14223
36029007904,14150
36029007905,14150
36029008001,14150
36029008001,14223
36029008002,14223
36029008003,14223
36029008101,14150
36029008101,14221
36029008101,14217
36029008101,14223
36029008102,14223
36029008102,14217
36029008201,14217
36029008201,14150
36029008202,14217
36029008300,14150
36029008300,14217
36029008400,14217
36029008400,14207
36029008400,14150
36029008500,14217
36029008600,14217
36029008700,14217
36029008800,14217
36029008900,14221
36029009004,14051
36029009006,14221
36029009007,14051
36029009007,14221
36029009008,14221
36029009009,14051
36029009009,14228
36029009009,14068
36029009010,14051
36029009010,14068
36029009104,14221
36029009106,14228
36029009106,14068
36029009107,14228
36029009109,14221
36029009109,14226
36029009110,14260
36029009110,14228
36029009110,14226
36029009112,14068
36029009112,14228
36029009112,14221
36029009113,14221
36029009113,14068
36029009114,14221
36029009115,14228
36029009116,14228
36029009200,14226
36029009200,14228
36029009301,14226
36029009302,14226
36029009401,14226
36029009402,14226
36029009402,14221
36029009501,14226
36029009501,14215
36029009502,14226
36029009502,14225
36029009502,14221
36029009600,14221
36029009600,14265
36029009600,14231
36029009701,14269
36029009701,14225
36029009701,14043
36029009701,14272
36029009702,14043
36029009800,14043
36029009900,14206
36029009900,14212
36029010001,14225
36029010001,14241
36029010001,14221
36029010002,14043
36029010002,14225
36029010003,14225
36029010003,14043
36029010101,14215
36029010101,14225
36029010102,14225
36029010103,14225
36029010201,14225
36029010201,14226
36029010201,14215
36029010202,14225
36029010202,14215
36029010300,14211
36029010300,14225
36029010400,14225
36029010400,14211
36029010500,14211
36029010500,14225
36029010600,14225
36029010700,14211
36029010700,14225
36029010803,14227
36029010803,14225
36029010803,14043
36029010804,14227
36029010804,14043
36029010805,14043
36029010805,14227
36029010807,14224
36029010807,14043
36029010807,14227
36029010808,14224
36029010808,14227
36029010809,14227
36029010901,14227
36029010901,14206
36029010901,14212
36029010902,14227
36029010902,14224
36029011000,14227
36029011000,14206
36029011100,14206
36029011200,14224
36029011200,14043
36029011300,14227
36029011300,14206
36029011300,14224
36029011400,14224
36029011400,14210
36029011500,14224
36029011600,14224
36029011700,14224
36029011700,14220
36029011800,14224
36029012001,14224
36029012001,14220
36029012001,14218
36029012002,14218
36029012002,14224
36029012003,14218
36029012003,14224
36029012003,14127
36029012300,14218
36029012400,14218
36029012400,14219
36029012501,14220
36029012501,14218
36029012502,14218
36029012800,14219
36029012901,14075
36029012901,14218
36029012901,14219
36029012901,14127
36029012902,14075
36029012902,14219
36029013001,14219
36029013001,14075
36029013002,14075
36029013101,14075
36029013102,14075
36029013102,14085
36029013201,14075
36029013201,14085
36029013202,14075
36029013300,14075
36029013400,14075
36029013400,14010
36029013501,14127
36029013501,14075
36029013502,14127
36029013502,14170
36029013600,14127
36029013701,14224
36029013701,14218
36029013701,14219
36029013701,14127
36029013702,14127
36029013702,14224
36029013800,14139
36029013800,14127
36029013800,14170
36029013800,14052
36029013900,14052
36029014000,14052
36029014101,14059
36029014101,14086
36029014101,14052
36029014102,14052
36029014102,14140
36029014102,14059
36029014102,14086
36029014102,14043
36029014102,14127
36029014204,14004
36029014204,14086
36029014206,14059
36029014206,14086
36029014207,14086
36029014207,14043
36029014208,14004
36029014208,14221
36029014208,14086
36029014208,14026
36029014208,14043
36029014209,14043
36029014209,14086
36029014300,14043
36029014300,14086
36029014400,14086
36029014400,14043
36029014501,14086
36029014501,14043
36029014502,14043
36029014601,14031
36029014601,14221
36029014603,14031
36029014603,14221
36029014603,14051
36029014603,14032
36029014604,14051
36029014604,14032
36029014701,14032
36029014701,14051
36029014701,14031
36029014702,14031
36029014702,14001
36029014702,14032
36029014801,14001
36029014803,14031
36029014803,14032
36029014803,14001
36029014803,14004
36029014901,14004
36029014903,14001
36029014903,14004
36029014903,14038
36029014903,14086
36029014903,14036
36029014904,14004
36029015001,14086
36029015001,14004
36029015001,14052
36029015001,14059
36029015001,14037
36029015001,14102
36029015002,14169
36029015002,14139
36029015002,14037
36029015002,14145
36029015002,14052
36029015003,14139
36029015003,14080
36029015003,14145
36029015101,14025
36029015101,14080
36029015101,14170
36029015101,14139
36029015101,14033
36029015101,14069
36029015102,14055
36029015102,14069
36029015102,14080
36029015102,14030
36029015102,14009
36029015102,14173
36029015102,14141
36029015102,14134
36029015201,14057
36029015201,14075
36029015201,14025
36029015202,14075
36029015202,14033
36029015202,14110
36029015202,14127
36029015202,14025
36029015301,14085
36029015301,14047
36029015301,14112
36029015301,14057
36029015301,14111
36029015302,14075
36029015302,14057
36029015401,14047
36029015402,14047
36029015402,14006
36029015402,14057
36029015501,14006
36029015503,14111
36029015503,14057
36029015503,14006
36029015504,14006
36029015600,14027
36029015600,14061
36029015600,14111
36029015600,14006
36029015600,14081
36029015700,14141
36029015700,14091
36029015700,14057
36029015700,14111
36029015800,14055
36029015800,14025
36029015800,14057
36029015800,14069
36029015800,14141
36029015900,14141
36029016100,14070
36029016100,14034
36029016200,14219
36029016200,14218
36029016200,14127
36029016300,14206
36029016300,14210
36029016400,14203
36029016400,14204
36029016400,14210
36029016500,14205
36029016500,14204
36029016500,14233
36029016500,14270
36029016500,14280
36029016500,14273
36029016500,14201
36029016500,14202
36029016500,14203
36029016600,14212
36029016600,14204
36029016600,14211
36029016700,14206
36029016800,14208
36029016800,14209
36029016900,14208
36029016900,14209
36029016900,14222
36029017000,14214
36029017000,14215
36029017000,14211
36029017100,14213
36029017100,14222
36029017200,14150
36029017300,14224
36029017400,14218
36029017501,14034
36029017501,14070
36029017502,14070
36029017502,14034
36029017502,14091
36029017502,14035
36029017502,14141
36029940000,14070
36029940000,14081
36029940000,14091
36029940000,14034
36029940000,14111
36029940100,14013
36031960100,12944
36031960100,12972
36031960100,12911
36031960100,12912
36031960100,12975
36031960200,12987
36031960200,12912
36031960200,12941
36031960200,12997
36031960300,12946
36031960300,12983
36031960300,12997
36031960300,12989
36031960300,12913
36031960300,12987
36031960498,12946
36031960498,12983
36031960498,12977
36031960598,12946
36031960598,12983
36031960598,12977
36031960700,12993
36031960700,12932
36031960700,12996
36031960700,12950
36031960700,12936
36031960800,12944
36031960800,12996
36031960900,12936
36031960900,12942
36031960900,12993
36031960900,12964
36031960900,12932
36031960900,12943
36031961000,12961
36031961000,12956
36031961000,12998
36031961000,12993
36031961000,12960
36031961000,12974
36031961100,12883
36031961100,12928
36031961200,12883
36031961200,12928
36031961200,12836
36031961200,12861
36031961300,12870
36031961300,12858
36031961300,12857
36031961300,12872
36031961400,12851
36031961400,12857
36031961400,12852
36031961400,12853
36031961400,12855
36031961400,12870
36031961400,12964
36033940000,13683
36033940000,13655
36033950100,12926
36033950100,12920
36033950100,12917
36033950100,12953
36033950200,12937
36033950200,13655
36033950200,12953
36033950200,12914
36033950200,12926
36033950200,12916
36033950200,12957
36033950200,12966
36033950300,12953
36033950300,12957
36033950300,12967
36033950300,12930
36033950300,12966
36033950300,12916
36033950400,12953
36033950400,12995
36033950501,12953
36033950502,12966
36033950502,12953
36033950600,12920
36033950600,12955
36033950600,12915
36033950600,12969
36033950600,12917
36033950600,12953
36033950700,12916
36033950700,12967
36033950700,12986
36033950700,12983
36033950700,12930
36033950700,12970
36033950700,12980
36033950800,12976
36033950800,12912
36033950800,12989
36033950800,12970
36033950800,12939
36033950800,12983
36033950800,12913
36033950800,12981
36033950900,12983
36033950900,12945
36033950900,12986
36033951000,12983
36033951000,12945
36033951000,12986
36033951100,12986
36033951200,12986
36035970100,12117
36035970100,12025
36035970100,12134
36035970200,12117
36035970200,12078
36035970300,12010
36035970300,12025
36035970300,12095
36035970300,12117
36035970300,12078
36035970400,12095
36035970400,12078
36035970400,12032
36035970400,12134
36035970500,13339
36035970500,13452
36035970500,13329
36035970500,13470
36035970500,13454
36035970500,12095
36035970600,12095
36035970600,12078
36035970600,13339
36035970600,12068
36035970600,13452
36035970600,12032
36035970700,12078
36035970800,12078
36035970800,12095
36035970900,12078
36035971000,12078
36035971100,12078
36035971200,12095
36035971200,12078
36035971300,12095
36035971400,12010
36035971400,12070
36035971400,12086
36035971400,12095
36035971500,12025
36035971500,12010
36037940100,14001
36037940100,14013
36037950100,14428
36037950100,14557
36037950100,14422
36037950100,14416
36037950100,14058
36037950200,14103
36037950200,14125
36037950200,14058
36037950200,14020
36037950300,14105
36037950300,14056
36037950300,14125
36037950300,14001
36037950300,14020
36037950300,14013
36037950300,14036
36037950400,14020
36037950400,14056
36037950400,14005
36037950400,14054
36037950400,14125
36037950400,14036
36037950500,14020
36037950600,14020
36037950600,14021
36037950700,14020
36037950800,14020
36037950900,14020
36037951000,14020
36037951100,14416
36037951100,14143
36037951100,14054
36037951100,14020
36037951100,14525
36037951100,14482
36037951100,14422
36037951200,14482
36037951300,14591
36037951300,14054
36037951300,14482
36037951300,14525
36037951300,14143
36037951300,14020
36037951400,14036
36037951400,14040
36037951400,14011
36037951400,14020
36037951400,14004
36037951400,14005
36039080100,12051
36039080100,12176
36039080100,12046
36039080100,12192
36039080100,12124
36039080100,12143
36039080100,12058
